,photo_url,captions,hashtags,interest
1780,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/76821075_795032974276236_6720730939092826608_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=EChswcflRq0AX959ORW&oh=bc4c08ccaef8f0207e3d40c70508ecd3&oe=5EED525E,Jose Mourinho does know a thing or two about giving a youth player their big break,"['sport', 'mourinho', 'btsport', 'football', 'spurs', 'championsleague', 'soccer', 'premierleague', 'ucl', 'tottenham']",sports
1781,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72716464_168792557569000_1521421555470143568_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=t8-YKMrBasUAX-wGOFo&oh=a24d31d497234b56e314c9b0a64cc575&oe=5EE9A2FB,To Dare is to Mou,"['sport', 'mourinho', 'btsport', 'football', 'spurs', 'championsleague', 'soccer', 'premierleague', 'ucl', 'tottenham']",sports
1782,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/73512716_486718188610302_2629008136527579223_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Mq2-26zZGpcAX-BTong&oh=3e628a659360898cab4a43f09a271e38&oe=5EEAEB1E,"When Mauricio Pochettino took Spurs to the @championsleague finals, he achieved a miracle","['sport', 'mourinho', 'btsport', 'football', 'spurs', 'pochettino', 'championsleague', 'poch', 'soccer', 'thfc', 'ucl', 'tottenham']",sports
1783,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72734599_1553661001441859_2749724245895954826_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=dClitnYUntkAX8cku0J&oh=2f7aafa3a8d9ec607718e0ab949b3b9c&oe=5EEC903A,Harry Kane giving us all the feels,"['sport', 'mourinho', 'btsport', 'football', 'pochettino', 'spurs', 'championsleague', 'poch', 'soccer', 'harrykane', 'premierleague', 'ucl', 'tottenham']",sports
1784,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75225421_772814813164089_6576076531776049563_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=S7yz-nPSPKoAX9NpEyt&oh=e957bbc4a18fc1fdec8f338500348532&oe=5EEA9327,"Oh, Gareth...that's brave","['sport', 'bale', 'btsport', 'football', 'soccer', 'garethbale', 'realmadrid', 'funny', 'wales']",sports
1785,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/68970348_168331060914144_4320199294236075726_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=JJ7hB37SZwkAX_6zyuB&oh=fa997aaa1918b277ed2b177880dc4d75&oe=5EEB7EB7,A new era begins for Tottenham Hotspur,"['sport', 'mourinho', 'btsport', 'football', 'spurs', 'championsleague', 'soccer', 'premierleague', 'ucl', 'tottenham']",sports
1786,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75580727_194494268251463_3621236091071692314_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=JtSLHBTaGJIAX9Jewl7&oh=116f5077322749e33b163ae54571b534&oe=5EECE7F3,"What's that, Jose? Your FIRST game as Tottenham manager is live on BT Sport on Saturday AND your FIRST home game next week is also on BT Sport in the Champions League. Now this is going to be entertaining","['sport', 'mourinho', 'btsport', 'football', 'pochettino', 'spurs', 'championsleague', 'poch', 'soccer', 'premierleague', 'ucl', 'tottenham']",sports
1787,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72484739_148560586435477_1335307246393207517_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=nHrPtj19x5cAX9gzuJu&oh=6dfef01a8c6dd7eb4ef2597ff39f7f85&oe=5EC3DF0A,When Spurs fans see the words 'club statement,"['sport', 'mourinho', 'btsport', 'football', 'pochettino', 'spurs', 'championsleague', 'poch', 'soccer', 'premierleague', 'ucl', 'tottenham']",sports
1788,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73393245_2495442310741588_5458191389494776006_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=A5N6OrnOr1sAX9c3jj7&oh=50e46436cd9d74cb6465abb2ada525e4&oe=5EEB1367,"*Wakes up, checks phones, sees news","['sport', 'mourinho', 'btsport', 'football', 'pochettino', 'spurs', 'championsleague', 'poch', 'soccer', 'premierleague', 'ucl', 'tottenham']",sports
1789,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73212180_571086673473922_7663212402469553451_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=3zOIHQddfVAAX9aT18X&oh=3ab7e56befa720b646a88c5cdb9af703&oe=5EC43560,"You love to hate him, but you hate that you love him. Jose Mourinho is football's greatest wind-up merchant","['sport', 'mourinho', 'btsport', 'football', 'pochettino', 'spurs', 'championsleague', 'poch', 'soccer', 'premierleague', 'ucl', 'tottenham']",sports
1790,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/78722083_2803097456413310_3036787143260730872_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=zBor4qGaNj8AX9A1tkk&oh=088f1fb8949572dd6349e6d4e271c666&oe=5EC446C8,Spurs fans waking up and remembering that Mauricio Pochettino got sacked last night,"['sport', 'btsport', 'football', 'spurs', 'pochettino', 'poch', 'soccer', 'thfc', 'tottenham']",sports
1791,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72132522_814035909033087_1358160324496549510_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=KE8saTYiMwgAX89cfeG&oh=ed3dd7a6123a635d0dfa8054295a92c6&oe=5EECD5BB,INCREDIBLE! Jose Mourinho is back in the Premier League! He replaces Mauricio Pochettino as Tottenham's new head coach,"['sport', 'mourinho', 'btsport', 'football', 'pochettino', 'spurs', 'championsleague', 'poch', 'soccer', 'premierleague', 'ucl', 'tottenham']",sports
1792,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/74535957_127793655309817_5033812717534473188_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=iWYPExMtkuUAX8ZffCJ&oh=283068a86569c9e536bf02bcf1cbc4dc&oe=5EEC43E6,And they ALL out-lasted him,"['sport', 'btsport', 'football', 'spurs', 'pochettino', 'poch', 'soccer', 'thfc', 'tottenham']",sports
1793,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/72718729_2220613844902080_1166280515011063828_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=2o57Iw5lM2cAX8xYdGf&oh=3fa17a45d9677eaab784ae62d82b96d9&oe=5EC41BDF,,[],sports
1794,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72787279_102042347893261_1730517067353115928_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=fgnQPQxThCwAX_WvJ8C&oh=1bee1fa768037073bf2fc7129fe6af91&oe=5EE9B1AF,@garylineker gives his thoughts on Mauricio Pochettino's Spurs sacking,"['sport', 'btsport', 'football', 'pochettino', 'spurs', 'championsleague', 'poch', 'soccer', 'premierleague', 'ucl', 'tottenham']",sports
1795,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/76960480_767096740429287_4931233830904955541_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=mgaMoB_HgFwAX93iJ5G&oh=639cdd4cb3ee4102fe294955e0151127&oe=5EC41EF7,When you hear theres a job going in London,"['sport', 'mourinho', 'btsport', 'football', 'pochettino', 'spurs', 'championsleague', 'poch', 'soccer', 'manutd', 'premierleague', 'ucl', 'tottenham']",sports
1796,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e15/73307338_564527207424843_6578836334982063042_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=ZLtJeoH7-BAAX-Vzatg&oh=40d29bf546099509a7b52ebfc26b717f&oe=5EC3EA2F,The Argentine's best full time reactions as his Tottenham side overcame both Manchester City and Ajax to reach last season's UEFA Champions League final.,[],sports
1797,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72424634_215506506105755_7498771303617829497_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=QfBoZ8kKjX4AX8rs0nC&oh=a4caf08b727efdbb5788e9bd526c3e49&oe=5EECB06D,WOAH! Mauricio Pochettino has been SACKED as Tottenham's head coach!,[],sports
1798,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73407380_156800058882665_3370460840561473959_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=MYwsBz1_f2YAX9_OSgh&oh=09d18eac88b8f3ef34a1d38b288931a4&oe=5EC45890,@wwebige is a 20-stone man making yoga look easy You don't want that smoke @btsportwwe @thetruekofi,"['NewDay', 'WWE', 'KofiKingston', 'XavierWoods', 'BigE', 'SmackDown']",sports
1799,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/72648941_341645993367500_7211866399761358014_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=yVwz-Vv6efAAX_EgP0Y&oh=63b0a0b8bc63f40d3436aad25e5bed47&oe=5EED1BE0,"Damn, where did that decade go #","['sport', 'marquez', 'btsport', 'football', 'boxing', '', 'fury', 'soccer', 'mma', 'ufc', 'messi', 'mcgregor', 'rollins', 'cr7', 'rossi', 'wwe']",sports
1800,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75358234_153642069340157_5791481578218123330_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=tITNcnsua_sAX_hDknr&oh=d0fb45d342070a7a94bec3d58a41b155&oe=5EEA6922,Bromance goals @thiagosilva @iamzlatanibrahimovic,"['Bromance', 'PSG', 'Football', 'Ligue1']",sports
1801,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e15/73470494_969360073443465_7952955775470316235_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=FZlUQuRpnBYAX-EGhnS&oh=78261483fa59e1ad87d768608565e1cd&oe=5EC4700D,"We've watched him mature from a 15-year-old boy to a five-time World Champion @jorgelorenzo99 reacts to his final face, apologies for stealing Colin's ride and even makes @suziperry100 a bit emotional","['ThankYouJorge', 'MotoGP', 'JorgeLorenzo']",sports
1802,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72334752_126982828727017_5055350165093239483_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=BjE490LfOa8AX_NCB77&oh=7980a9fd9948e9ab1f9103d457b37a1a&oe=5EE9919D,@mikel_john_obi has some choice words about @hazardeden_10,"['Chelsea', 'PremierLeague', 'RealMadid', 'Football']",sports
1803,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/72637923_2424155794464937_3138069698084837853_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=562c13ATHaEAX_1mZU4&oh=8235d4cef4cb68cb3b2e27dfba9f62a4&oe=5EEA654F,International break mood @championsleague,[],sports
1804,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74388575_158464712215807_48620318056106086_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=qcJhdQCKNaAAX9toAq0&oh=5b0ea40ef8d250aab30462e4b423e939&oe=5EEAD3C3,Luis Enrique is back He will be in charge of Spain at ... He stepped down from the job in June due to personal reasons.,['Euro2020...'],sports
1805,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75244374_139153940828720_4249110142223162486_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=H1dSu9DfOlsAX_xjGNb&oh=42bf82f9bf9cace6e765e5edc0664227&oe=5EC3E5FF,Never turn your back on a crash @johannzarco is wiped out from behind at the Amazingly he was unhurt! --------------- Watch @motogp in 2020 on BT Sport,"['JohannZarco', 'MotoGP', 'Crash', 'ValenciaGP']",sports
1806,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75027712_154837319212090_7761419393907464919_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=PpwR_1JhDVsAX9xNfr8&oh=31d37ba6e67c8e4178f435e25d2444e9&oe=5EE992C1,23 means something special to Owen Hargreaves. Respect to the,"['btsport', 'football', 'soccer', 'WhatIWore', 'hargreaves', 'jordan', 'michaeljordan', 'dempsey', 'beckham']",sports
1807,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e15/71831615_474217606522347_2358496072144823720_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=YgWukmogoqIAX_OPj-e&oh=dd7513d8fcefed8c3637a80a61bd1904&oe=5EEA4701,Ajax's U15 player David Easmon goes up against a player from Sparta Rotterdam's U15's Good luck marking him,"['Ajax', 'Football', 'Soccer']",sports
1808,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70613972_749297012228535_6009110209048697880_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=KoPChmX80QkAX_neR8B&oh=744e96931e9838312e1327868287555d&oe=5EC42B00,@Stylebender x @DarrenTill2 x Anfield What does the future hold? 'Light work' Adesanya says,"['liverpool', 'mma', 'UFC', 'btsportufc', 'darrentill', 'anfield', 'stylebender']",sports
1809,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71178603_961031337587802_4934766218858627162_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=gBKtDUwn58IAX9FcySB&oh=d71c3244a34be028d03b8d8f73fd89d6&oe=5EEA3ACC,Owen Hargreaves' Bayern meet Real Madrid in a titanic Champions League clash - but who's missing,"['championsleague', 'bayern', 'football', 'btsport', 'soccer', 'realmadrid', 'ucl', 'bayernmunich', 'btsportfootball']",sports
1810,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/74655687_446694245987932_8767165997241129268_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=KXQGDVJVaG8AX9Vk6ym&oh=80806bb776160990e34f3c7d93b239a4&oe=5EED0978,It's been a rollercoaster ride with Funky @benaskren announces his retirement from mixed martial arts on @arielhelwani's podcast. He says he's needed to have hip replacement surgery for a few years,"['mma', 'ufc']",sports
1811,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75103675_540630486486271_3576947544530700599_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=bye6ENqDhW0AX9IOGt1&oh=2c19eda57024b5d499059df5e9a8f74f&oe=5EEB512D,Who is the first England player to come to your mind when you see this shirt,"['threelions', 'football', 'btsport', 'internationalfootball', 'soccer', 'WhatIWore', 'england', 'btsportfootball']",sports
1812,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/73134354_2569107676518967_3069343460710289733_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=y-N5shL4OeEAX-j6UDD&oh=c33f1b222e75b8b011c9e3e65d3ead33&oe=5EC40E60,MMA is all about respect and it's why we love this sport,"['mma', 'ufc']",sports
1813,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/71833328_167212661143662_3262703823694398045_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=VyefwnsQ7DEAX_IY0ng&oh=5137e4e24d0d6cc19ed979acc860da3b&oe=5EC44BE9,The former Bayern and Man Utd midfielder is the latest to take a look back through the football shirts that shaped his career from his early life in Canada to winning the Champions League twice . Made in partnership with @classicfootballshirts Sport,"['ClassicFootballShirts', 'BT', 'Hargreaves', 'England', 'WhatIWore', 'WIW', 'ManUtd', 'FootballShirts', 'Bayern', 'Football']",sports
1814,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/74670544_2434638543470388_1738557022376159341_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=djaEHbEr7lMAX-uVzD8&oh=c115ee6c389a808cf2f3a9a155abca52&oe=5EC431B4,x Owen Hargreaves dropping today 23 . How many footballers do you think we're influenced by the legendary Michael Jordan,"['ClassicFootballShirts', 'Hargreaves', 'BTSport', 'England', 'WhatIWore', 'WIW', 'ManUtd', 'FootballShirts', 'Bayern', 'Football']",sports
1815,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/75412684_719794478524273_1024894272848648572_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=_Gs-loCJtkwAX_mQc8k&oh=bd3995d63652813f50ffde22bd6929be&oe=5EED56FF,"It's official, Saracens are now bottom of the table on -22 points . The reigning Premiership and European champions are now in a serious relegation battle","['GallagherPrem', 'Rugby', 'BTSport', 'Saracens', 'PremRugby']",sports
1816,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/75328493_222801088716653_7874251091194312210_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=fqVA2rGqJ8kAX_cAltX&oh=f1a7eda95eb52c795364708dfe1ca228&oe=5EEA20FA,"Everton's former Director of Football has come out with some startling quotes . How different would Everton look had they signed Maguire, Robertson, and Haaland","['Lukaku', 'Maguire', 'Robertson', 'Haaland', 'BTSport', 'Mourinho', 'PremierLeague', 'Toffees', 'EFC', 'Football', 'Everton']",sports
1817,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/73385839_166874134385685_6344860160109588737_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=dQFjGa4ZcvYAX9xp5HB&oh=3d65c7e407ef84579d081683cbf5d22e&oe=5EC43EF1,It's two years to the day since Zlatan have us these legendary quotes . Where do you think the lion will be playing his football next season,"['Zlatan', 'BTSport', 'Humans', 'Ibrahimovic', 'ManUtd', 'LAGalaxy', 'Lions', 'Football']",sports
1818,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/70436582_1725743240890539_3206129792143029550_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=hDzTqha4mvsAX8BlA2E&oh=c527bbb8deee109cade5bd9015acd033&oe=5EC458B1,"Number 93 was simply untouchable this season, and he gave a classy interview after collecting his awards","['MotoGP', 'ValenciaGP', 'MarcMarquez', 'Marquez', 'Racing']",sports
1819,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/73102265_190407605456779_683658686339734740_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=H39LUoIikPsAX_xMPeh&oh=cfa5709ee114d032351751169220d34e&oe=5EE9D1C9,"Harry Kane made history today, what an amazing record! . No England player had ever managed to score in every qualifying game","['ThreeLions', 'HarryKane', 'Record', 'BTSport', 'England', 'Euro2020', 'UEFA', 'History', 'Kane']",sports
1820,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/72625202_186770749148192_8515289439458159551_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=eCIk2-8Oo5kAX-sBuXL&oh=d1aaf73c0a417010589898027eb4f59f&oe=5EEA57BF,"A fantastic occasion, a great day for Arsenal and the @barclaysfawsl . The WSL attendance record has been smashed twice already this season","['WSL', 'Arsenal', 'BTSport', 'WomensFootball', 'Football', 'Tottenham']",sports
1821,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/75587988_2794666640566058_3075703960916346188_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=xlMXs0CyhiYAX9l_RwR&oh=d7448139af30cb3009c8ad5e5d60b7c7&oe=5EEC667A,The four proud provinces 100% win record for Irish teams in the . Watch every Heineken Champions Cup game live on BT Sport,"['IrishRugby', 'ChampionsCup', 'Munster', 'Rugby', 'BTSport', 'Connacht', 'Ulster', 'Ireland', 'Leinster']",sports
1822,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/72964887_165156511227957_985317409990657695_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Z1hpAbpr8HMAX8cSutn&oh=c6558bef50744acc2b6dc24c19df2534&oe=5EED1553,Just LOOK at Marc Marquez's results this season! Total insanity . The Spanish genius was in a league of his own this season,"['MotoGP', 'BTSport', 'ValenciaGP', 'MarcMarquez', 'HondaRepsol', 'Marquez', 'Racing']",sports
1823,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/74938560_185811642550590_3976220652273574360_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=jx2vip8VksQAX_Hi7WC&oh=380206dbd5432e1eccbf2fb9ad0a23f6&oe=5EC464A3,This is how it feels to win by TKO in front of your home town . Charles Oliveira raised the roof off UFC Sao Paulo last night,"['UFCSP', 'BTSport', 'MMA', 'UFC']",sports
1824,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72527843_462929900998568_252445217657254124_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=4cfAPla6nvwAX-XEHqR&oh=298262901a5c0177bfb2f3a55343af51&oe=5EC46652,"La Dfense Arena, Paris. Racing 92's purpose-built stage for entertaining rugby . The awaits... Watch every game live on BT Sport","['LaDefenseArena', 'Rugby', 'BTSport', 'HeinekenChampionsCup', 'Stadium', 'Racing92']",sports
1825,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72280463_747106605793667_4562672440680033698_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=sdV2Kpi6BfgAX91GUaQ&oh=cab7cc5f760624c0732325c202f8d686&oe=5EC41176,"Four-time @premierleague winner, one-time @championsleague winner @manchesterunited hero @luisnani turns 33 today",[],sports
1826,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e15/75244394_1500293440122156_6249853703154228713_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=nswlWVUYyHUAX_Dvi5W&oh=ba8366d7457fc7cc3d8e526793e2ad07&oe=5EC485DD,"Milestones for a rider: first race, first win, first World Title, the day you retire - for Jorge Lorenzo that day has arrived A true great of @motogp steps away after the",['ValenciaGP'],sports
1827,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/74971932_272068657053999_4427429485911607103_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=x9J3bu4jCfcAX-J5ib7&oh=2e3b79b7714c6e82e3ff2b9f85723f3c&oe=5EECF281,"Lionel Messi? Controlling games of football? Youre not wrong, Thiago","['sport', 'fcbarcelona', 'btsport', 'football', 'championsleague', 'soccer', 'barca', 'messi', 'ucl', 'leomessi']",sports
1828,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/71201993_2434672010113723_6239847896539529301_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=cw_LmaKuWlIAX-Jve2G&oh=94a7f8fd46f0200c88d712b979d8944e&oe=5EC45F2A,"The Red Devils legend tells us exactly how his return to the club materialised, including having to buy new boots from JJB...",[],sports
1829,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/72486549_413107312925137_2408132140149956260_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=iqeJxLS91bYAX8gzBYz&oh=6ecfd93bbff7d9cc591e95b6b0662e33&oe=5EE9DDC5,Leinster are not messing about Ringrose was unplayable today . Watch every Heineken Champions Cup game live on BT Sport,"['IrishRugby', 'ChampionsCup', 'Rugby', 'BTSport', 'HeinekenChampionsCup', 'Leinster']",sports
1830,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/72972442_174767490342031_726916096877256002_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=vIaLuMTaEkAAX8A2sY9&oh=058dc6c8470c2534ecb3204c5a7fbc1e&oe=5EC46474,Johnny Sexton still bossing the at 34 years old . Watch every game live on BT Sport,"['IrishRugby', 'ChampionsCup', 'Sexton', 'Rugby', 'BTSport', 'HeinekenChampionsCup', 'Leinster']",sports
1831,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/72718503_604881580331240_3660079342806853977_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=TvRq2D_y2uYAX9gijGG&oh=859934b51bbcaa3d79c98ff2cd20cf1b&oe=5EEC5C1C,"Big Vinnie Kompany with the most inspirational quote of 2019 . ""There is such a beautiful side to adversity","['Motivation', 'ManCity', 'BTSport', 'Belgium', 'Kompany', 'Football', 'Inspiration']",sports
1832,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72585516_2553115331637371_1880307374408241712_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=FR-asJ5GKl8AX_LPulV&oh=bcc7b198c9744d74f3f7b68680ae2606&oe=5EC46C2B,@polespargaro cutting some serious shapes Stunning shots! @motogp,"['Style', 'KTM', 'MotoGP', 'ValenciaGP', 'Racing']",sports
1833,https://instagram.ftun2-1.fna.fbcdn.net/v/t51.2885-15/e35/73372049_2394010737375599_5243768758188834921_n.jpg?_nc_ht=instagram.ftun2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=fgR3pgdpUSwAX_XSJLN&oh=a68e0cc9a90f760490407a02540868dd&oe=5EEA05C3,Happy 45th birthday to the one and only Paul Scholes . Who will ever forget that goal against Barcelona to send Man Utd to the Champions League final in 2008,"['MUFC', 'Scholes', 'BTSport', 'Manchester', 'ChampionsLeague', 'PremierLeague', 'ManUtd', 'Football', 'Birthday']",sports
